pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
32,10.65,2,22,2,1422917100,41.878865584,-87.625192142,41.92276062,-87.69915534299999,3.9,,,Credit Card,,480.0,22.0,2.0
32,16.25,10,23,4,1382571900,41.878865584,-87.625192142,41.92276062,-87.69915534299999,6.3,,,Credit Card,Dispatch Taxi Affiliation,1020.0,22.0,3.25
32,13.45,4,9,2,1428917400,41.878865584,-87.625192142,41.92276062,-87.69915534299999,4.7,,,Cash,Northwest Management LLC,960.0,22.0,0.0
32,18.45,11,23,3,1415143800,41.878865584,-87.625192142,41.9867118,-87.663416405,0.5,,,Cash,Taxi Affiliation Services,900.0,77.0,0.0
32,20.05,5,22,5,1369349100,41.878865584,-87.625192142,41.9867118,-87.663416405,8.9,,,Cash,Dispatch Taxi Affiliation,1080.0,77.0,0.0
32,22.25,6,20,3,1403640000,41.878865584,-87.625192142,41.9867118,-87.663416405,8.6,,,Credit Card,Dispatch Taxi Affiliation,1980.0,77.0,2.0
32,18.85,11,12,4,1384951500,41.878865584,-87.625192142,41.9867118,-87.663416405,8.6,,,Cash,,720.0,77.0,0.0
32,32.65,12,10,4,1418208300,41.878865584,-87.625192142,41.9867118,-87.663416405,14.5,,,Cash,,2340.0,77.0,0.0
32,18.85,9,0,4,1443571200,41.878865584,-87.625192142,41.9867118,-87.663416405,8.5,,,Cash,Chicago Medallion Leasing INC,900.0,77.0,0.0
32,18.85,9,23,4,1443655800,41.878865584,-87.625192142,41.9867118,-87.663416405,8.6,,,Credit Card,,720.0,77.0,3.15
32,22.65,12,19,6,1418410800,41.878865584,-87.625192142,41.9867118,-87.663416405,0.5,,,Cash,Taxi Affiliation Services,1560.0,77.0,0.0
32,20.85,1,23,5,1390518000,41.878865584,-87.625192142,41.9867118,-87.663416405,9.1,,,Cash,KOAM Taxi Association,1080.0,77.0,0.0
32,18.25,4,7,5,1366269300,41.878865584,-87.625192142,41.9867118,-87.663416405,7.6,,,Cash,,960.0,77.0,0.0
32,13.85,12,23,6,1419635700,41.878865584,-87.625192142,41.808916283,-87.596183344,5.7,,,Cash,,600.0,39.0,0.0
32,14.05,10,18,6,1412361900,41.878865584,-87.625192142,41.808916283,-87.596183344,0.3,,,Credit Card,Blue Ribbon Taxi Association Inc.,720.0,39.0,0.09
32,17.05,10,1,7,1380935700,41.878865584,-87.625192142,41.808916283,-87.596183344,5.8,,,Cash,Chicago Medallion Management,660.0,39.0,0.0
32,17.25,8,17,6,1438968600,41.878865584,-87.625192142,41.808916283,-87.596183344,0.3,,,Credit Card,Taxi Affiliation Services,1320.0,39.0,4.55
32,16.25,7,11,1,1373802300,41.878865584,-87.625192142,41.808916283,-87.596183344,7.0,,,Credit Card,,660.0,39.0,0.15
32,20.75,5,20,4,1463603400,41.878865584,-87.625192142,41.808916283,-87.596183344,7.3,,,Cash,,900.0,39.0,0.0
32,14.65,8,21,3,1439329500,41.878865584,-87.625192142,41.808916283,-87.596183344,6.0,,,Credit Card,Dispatch Taxi Affiliation,720.0,39.0,2.9
32,11.85,4,14,3,1396361700,41.878865584,-87.625192142,41.850266366,-87.66756931200001,0.2,,,Credit Card,Taxi Affiliation Services,780.0,31.0,3.55
32,11.75,6,23,6,1464996600,41.878865584,-87.625192142,41.850266366,-87.66756931200001,3.1,,,Credit Card,,840.0,31.0,3.31
32,7.05,5,0,2,1401064200,41.878865584,-87.625192142,41.850266366,-87.66756931200001,2.1,,,Cash,,300.0,31.0,0.0
32,7.25,7,21,7,1405804500,41.878865584,-87.625192142,41.835117986,-87.61867776700001,1.9,,,Cash,,420.0,35.0,0.0
32,11.25,7,14,3,1373380200,41.878865584,-87.625192142,41.835117986,-87.61867776700001,0.0,,,Cash,Taxi Affiliation Services,900.0,35.0,0.0
32,9.65,2,18,7,1360434600,41.878865584,-87.625192142,41.835117986,-87.61867776700001,28.0,,,Credit Card,Taxi Affiliation Services,660.0,35.0,1.0
32,9.65,3,0,5,1362617100,41.878865584,-87.625192142,41.835117986,-87.61867776700001,32.0,,,Credit Card,Taxi Affiliation Services,540.0,35.0,2.0
32,7.65,12,15,2,1450711800,41.878865584,-87.625192142,41.842076117,-87.63397342200001,0.1,,,Credit Card,Taxi Affiliation Services,420.0,34.0,3.0
32,22.05,9,17,2,1378747800,41.878865584,-87.625192142,41.842076117,-87.63397342200001,5.8,,,Cash,,1380.0,34.0,0.0
32,7.45,5,22,2,1369087200,41.878865584,-87.625192142,41.842076117,-87.63397342200001,2.1,,,Cash,,300.0,34.0,0.0
32,17.5,7,18,6,1469210400,41.878865584,-87.625192142,41.80901825,-87.659166599,0.3,,,Cash,Taxi Affiliation Services,1080.0,61.0,0.0
6,13.05,1,20,7,1388866500,41.953400044,-87.64600706600002,41.892042136,-87.63186395,4.8,,17031081700.0,Credit Card,Taxi Affiliation Services,780.0,8.0,3.25
6,33.65,6,10,6,1372415400,41.953400044,-87.64600706600002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,Taxi Affiliation Services,2280.0,76.0,0.0
6,9.05,2,0,4,1361321100,41.953400044,-87.64600706600002,41.928967266,-87.656156831,0.1,,17031070400.0,Cash,Taxi Affiliation Services,660.0,7.0,0.0
6,11.05,1,13,7,1390050900,41.953400044,-87.64600706600002,41.921778188000005,-87.651061884,0.2,,17031071100.0,Cash,Blue Ribbon Taxi Association Inc.,780.0,7.0,0.0
6,12.65,7,10,3,1375179300,41.953400044,-87.64600706600002,41.884987192,-87.620992913,0.3,,17031320100.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
6,14.45,11,13,5,1383831000,41.953400044,-87.64600706600002,41.884987192,-87.620992913,6.0,,17031320100.0,Cash,,600.0,32.0,0.0
6,14.65,12,10,2,1387189800,41.953400044,-87.64600706600002,41.880994471,-87.632746489,6.0,,17031839100.0,Cash,Dispatch Taxi Affiliation,720.0,32.0,0.0
6,16.64,2,1,7,1424481300,41.953400044,-87.64600706600002,41.880994471,-87.632746489,6.7,,17031839100.0,Credit Card,,1020.0,32.0,4.16
6,17.25,4,10,4,1429699500,41.953400044,-87.64600706600002,41.880994471,-87.632746489,6.6,,17031839100.0,Cash,Choice Taxi Association,1020.0,32.0,0.0
6,15.25,11,9,5,1417078800,41.953400044,-87.64600706600002,41.879255084,-87.642648998,6.0,,17031281900.0,Cash,,900.0,28.0,0.0
6,15.25,2,8,2,1361176200,41.953400044,-87.64600706600002,41.885300021999996,-87.642808466,6.3,,17031280100.0,Cash,Dispatch Taxi Affiliation,840.0,28.0,0.0
6,12.25,2,18,5,1392314400,41.953400044,-87.64600706600002,41.899155613000005,-87.626210532,4.4,,17031081201.0,Credit Card,Dispatch Taxi Affiliation,660.0,8.0,2.45
6,5.05,4,21,5,1397164500,41.953400044,-87.64600706600002,41.942691844,-87.65177050700001,0.8,,17031062100.0,Credit Card,Dispatch Taxi Affiliation,180.0,6.0,0.0
6,12.85,11,21,7,1384636500,41.953400044,-87.64600706600002,41.904935302,-87.64990722600002,0.0,,17031842200.0,Credit Card,Dispatch Taxi Affiliation,780.0,8.0,2.0
7,6.85,8,0,7,1406938500,41.93057857,-87.64220631299999,41.953400044,-87.64600706600002,1.7,,17031060800.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
7,3.25,10,22,7,1446331500,41.93057857,-87.64220631299999,41.93057857,-87.64220631299999,0.0,,17031070102.0,Cash,Taxi Affiliation Services,0.0,7.0,0.0
7,3.45,3,20,7,1425759300,41.93057857,-87.64220631299999,41.93057857,-87.64220631299999,0.1,,17031070102.0,Cash,,60.0,7.0,0.0
7,7.25,11,12,1,1447591500,41.93057857,-87.64220631299999,41.958154876,-87.653021789,1.8,,17031032100.0,Cash,4197 - 41842 Royal Star,540.0,3.0,0.0
7,7.05,11,20,6,1447446600,41.93057857,-87.64220631299999,41.921778188000005,-87.651061884,1.4,,17031071100.0,Credit Card,Taxi Affiliation Services,600.0,7.0,1.0
7,9.45,7,18,7,1373738400,41.93057857,-87.64220631299999,41.935983574,-87.67582192799999,0.1,,17031051300.0,Credit Card,Blue Ribbon Taxi Association Inc.,900.0,5.0,3.0
7,16.65,4,17,2,1367254800,41.93057857,-87.64220631299999,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Taxi Affiliation Services,1080.0,32.0,3.3
7,10.65,6,4,1,1402200000,41.93057857,-87.64220631299999,41.891971508000005,-87.612945414,3.5,,17031081402.0,Cash,,660.0,8.0,0.0
7,11.45,5,15,7,1430581500,41.93057857,-87.64220631299999,41.891971508000005,-87.612945414,3.7,,17031081402.0,Credit Card,Taxi Affiliation Services,900.0,8.0,2.65
7,14.25,11,9,2,1447062300,41.93057857,-87.64220631299999,41.879255084,-87.642648998,3.8,,17031281900.0,Credit Card,Taxi Affiliation Services,1560.0,28.0,4.25
7,7.05,5,0,5,1367455500,41.93057857,-87.64220631299999,41.94258518,-87.65664409200001,0.0,,17031062200.0,Credit Card,Northwest Management LLC,480.0,6.0,2.0
7,13.85,2,22,7,1423952100,41.93057857,-87.64220631299999,41.885300021999996,-87.642808466,5.6,,17031280100.0,Credit Card,Dispatch Taxi Affiliation,660.0,28.0,2.75
7,13.45,3,19,7,1395514800,41.93057857,-87.64220631299999,41.87866742,-87.671653621,4.6,,17031838100.0,Cash,,1140.0,28.0,0.0
76,37.85,3,13,3,1394543700,41.97907082,-87.90303966100002,,,18.9,,17031813100.0,Cash,,1380.0,,0.0
76,38.5,10,23,4,1477523700,41.97907082,-87.90303966100002,,,15.3,,17031804603.0,Credit Card,Choice Taxi Association,1740.0,,5.0
76,35.05,10,18,5,1383244200,41.97907082,-87.90303966100002,,,0.0,,,Credit Card,Taxi Affiliation Services,2040.0,,11.5
76,45.45,12,12,5,1449144900,41.97907082,-87.90303966100002,,,22.9,,,Cash,Choice Taxi Association,2100.0,,0.0
76,0.0,10,11,2,1381144500,41.97907082,-87.90303966100002,,,1.3,,,Cash,Taxi Affiliation Services,1560.0,,0.0
76,34.04,6,22,7,1370124000,41.97907082,-87.90303966100002,,,17.0,,,Credit Card,,1380.0,,0.0
76,41.65,4,15,5,1427986800,41.97907082,-87.90303966100002,,,0.0,,,Credit Card,Choice Taxi Association,1380.0,,3.0
76,42.45,6,11,1,1371985200,41.97907082,-87.90303966100002,,,0.0,,,Cash,Taxi Affiliation Services,1500.0,,0.0
76,29.25,12,20,1,1449432000,41.97907082,-87.90303966100002,,,14.0,,,Credit Card,Chicago Medallion Leasing INC,1260.0,,8.0
76,38.65,8,21,2,1439243100,41.97907082,-87.90303966100002,,,19.1,,,Credit Card,Choice Taxi Association,1680.0,,12.6
76,57.05,4,0,5,1429747200,41.97907082,-87.90303966100002,,,29.7,,,Credit Card,KOAM Taxi Association,2340.0,,10.0
76,46.65,1,0,3,1389052800,41.97907082,-87.90303966100002,,,1.4,,,Credit Card,Taxi Affiliation Services,1920.0,,0.0
76,43.25,12,19,1,1450035900,41.97907082,-87.90303966100002,,,21.7,,,Credit Card,Choice Taxi Association,1800.0,,14.0
76,20.65,11,23,5,1384470000,41.97907082,-87.90303966100002,,,0.95,,,Cash,,1140.0,,0.0
76,31.85,4,20,2,1398113100,41.97907082,-87.90303966100002,,,0.9,,,Cash,Taxi Affiliation Services,1440.0,,0.0
76,41.85,5,19,7,1433014200,41.97907082,-87.90303966100002,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,2100.0,,0.0
76,33.85,6,10,3,1370341800,41.97907082,-87.90303966100002,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1320.0,,0.0
76,27.05,12,17,6,1449853200,41.97907082,-87.90303966100002,,,12.4,,,Credit Card,KOAM Taxi Association,1800.0,,16.45
76,34.45,6,23,6,1371857400,41.97907082,-87.90303966100002,,,0.0,,,Cash,Choice Taxi Association,1560.0,,0.0
76,32.45,11,21,4,1383772500,41.97907082,-87.90303966100002,,,0.0,,,Cash,Dispatch Taxi Affiliation,1020.0,,0.0
76,32.85,10,18,2,1444068000,41.97907082,-87.90303966100002,,,15.8,,17031804603.0,Credit Card,,1680.0,,13.08
76,48.85,9,0,3,1442880000,41.97907082,-87.90303966100002,,,25.1,,,Cash,,1560.0,,0.0
76,35.45,9,17,3,1409678100,41.97907082,-87.90303966100002,,,1.0,,,Credit Card,Taxi Affiliation Services,1740.0,,12.0
76,38.25,9,16,3,1378829700,41.97907082,-87.90303966100002,,,17.93,,,Cash,,3180.0,,0.0
76,13.45,2,8,3,1360052100,41.97907082,-87.90303966100002,,,5.42,,,Cash,,780.0,,0.0
76,36.65,9,9,3,1380015000,41.97907082,-87.90303966100002,,,17.81,,,Credit Card,,2580.0,,4.0
76,32.45,5,17,6,1432921500,41.97907082,-87.90303966100002,,,14.8,,,Credit Card,Dispatch Taxi Affiliation,2940.0,,10.85
76,61.65,5,22,6,1401489000,41.97907082,-87.90303966100002,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,3120.0,,0.0
76,33.25,10,17,7,1443892500,41.97907082,-87.90303966100002,,,15.6,,,Cash,,1560.0,,0.0
76,35.04,11,18,2,1447697700,41.97907082,-87.90303966100002,,,16.7,,,Credit Card,,2220.0,,5.0
76,25.65,6,1,2,1434332700,41.97907082,-87.90303966100002,,,11.1,,,Cash,Taxi Affiliation Services,1740.0,,0.0
76,3.25,6,14,4,1433340000,41.97907082,-87.90303966100002,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,0.0,,0.0
76,31.25,11,14,6,1383921900,41.97907082,-87.90303966100002,,,0.1,,,Cash,Dispatch Taxi Affiliation,1080.0,,0.0
76,27.25,1,12,2,1358164800,41.97907082,-87.90303966100002,,,11.9,,,Credit Card,,1740.0,,5.0
76,54.85,10,18,5,1381429800,41.97907082,-87.90303966100002,,,27.5,,,Cash,,2940.0,,0.0
76,54.25,8,0,3,1409013900,41.97907082,-87.90303966100002,,,28.1,,,Credit Card,Taxi Affiliation Services,2100.0,,9.75
76,29.85,8,13,2,1438607700,41.97907082,-87.90303966100002,,,14.0,,,Cash,,1320.0,,0.0
76,46.65,6,13,6,1402665300,41.97907082,-87.90303966100002,,,22.8,,,Cash,,2340.0,,0.0
76,53.85,5,18,2,1432576800,41.97907082,-87.90303966100002,,,0.0,,,Cash,Dispatch Taxi Affiliation,2040.0,,0.0
76,33.45,3,16,5,1363881600,41.97907082,-87.90303966100002,,,15.0,,,Cash,,2040.0,,0.0
76,23.45,3,10,3,1427796000,41.97907082,-87.90303966100002,,,10.1,,,Credit Card,Taxi Affiliation Services,1560.0,,5.05
76,32.25,3,15,3,1425396600,41.97907082,-87.90303966100002,,,15.6,,,Cash,KOAM Taxi Association,1320.0,,0.0
76,86.05,6,7,7,1402731900,41.97907082,-87.90303966100002,,,41.6,,,Cash,,4800.0,,0.0
76,3.45,10,21,6,1382130900,41.97907082,-87.90303966100002,,,0.0,,,Cash,Taxi Affiliation Services,0.0,,0.0
76,29.25,4,23,4,1430349300,41.97907082,-87.90303966100002,,,14.0,,,Credit Card,Taxi Affiliation Services,1140.0,,6.0
76,34.65,7,19,4,1406142000,41.97907082,-87.90303966100002,,,16.8,,,Cash,Taxi Affiliation Services,2700.0,,0.0
76,41.65,2,10,3,1423564200,41.97907082,-87.90303966100002,,,21.4,,,Credit Card,,1320.0,,13.23
76,64.05,3,15,6,1396021500,41.97907082,-87.90303966100002,,,32.8,,,Credit Card,,2640.0,,15.0
76,40.45,11,22,2,1415658600,41.97907082,-87.90303966100002,41.849246754,-87.624135298,20.7,,17031841000.0,Credit Card,Taxi Affiliation Services,1380.0,33.0,5.0
76,41.65,6,8,6,1433493000,41.97907082,-87.90303966100002,41.849246754,-87.624135298,20.56,,17031841000.0,Credit Card,,2160.0,33.0,8.73
76,41.85,10,20,1,1414354500,41.97907082,-87.90303966100002,41.849246754,-87.624135298,20.9,,17031841000.0,Credit Card,Choice Taxi Association,2460.0,33.0,5.15
76,42.05,11,15,7,1385823600,41.97907082,-87.90303966100002,41.849246754,-87.624135298,0.0,,17031841000.0,Credit Card,Taxi Affiliation Services,2700.0,33.0,6.0
76,41.85,4,20,7,1396730700,41.97907082,-87.90303966100002,41.849246754,-87.624135298,21.2,,17031841000.0,Credit Card,Choice Taxi Association,1740.0,33.0,8.0
76,46.65,11,11,2,1415013300,41.97907082,-87.90303966100002,41.892507781,-87.626214906,22.5,,17031081500.0,Cash,Taxi Affiliation Services,3120.0,8.0,0.0
76,37.85,4,15,3,1429630200,41.97907082,-87.90303966100002,41.892507781,-87.626214906,16.3,,17031081500.0,Cash,,3240.0,8.0,0.0
76,34.25,7,20,3,1374007500,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,1380.0,8.0,0.0
76,43.05,10,19,6,1445024700,41.97907082,-87.90303966100002,41.892507781,-87.626214906,18.1,,17031081500.0,Credit Card,Taxi Affiliation Services,4740.0,8.0,10.0
76,35.25,6,21,2,1403559000,41.97907082,-87.90303966100002,41.892507781,-87.626214906,20.0,,17031081500.0,Credit Card,Northwest Management LLC,1380.0,8.0,4.0
76,36.85,8,15,4,1439996400,41.97907082,-87.90303966100002,41.892507781,-87.626214906,18.0,,17031081500.0,Cash,Choice Taxi Association,2700.0,8.0,0.0
76,43.25,4,15,3,1459870200,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.3,,17031081500.0,Cash,Dispatch Taxi Affiliation,2400.0,8.0,0.0
76,40.65,5,17,6,1367600400,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.8,,17031081500.0,Cash,,3840.0,8.0,0.0
76,38.05,1,19,5,1359054900,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Taxi Affiliation Services,3360.0,8.0,8.0
76,37.25,11,14,7,1448719200,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.9,,17031081500.0,Cash,,2280.0,8.0,0.0
76,35.85,1,18,5,1357237800,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.6,,17031081500.0,Cash,,1620.0,8.0,0.0
76,37.45,4,18,3,1396980000,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.8,,17031081500.0,Credit Card,,2880.0,8.0,8.09
76,34.04,10,22,3,1412721000,41.97907082,-87.90303966100002,41.892507781,-87.626214906,16.8,,17031081500.0,Credit Card,,1200.0,8.0,7.21
76,43.0,7,20,4,1469047500,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.1,,17031081500.0,Credit Card,Top Cab Affiliation,2100.0,8.0,9.4
76,35.45,6,17,2,1404148500,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.4,,17031081500.0,Credit Card,,2220.0,8.0,7.49
76,38.25,10,19,5,1446146100,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.6,,17031081500.0,Credit Card,Taxi Affiliation Services,3540.0,8.0,8.0
76,34.85,9,13,1,1410096600,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.2,,17031081500.0,Credit Card,,1440.0,8.0,7.37
76,38.45,10,17,3,1445361300,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.5,,17031081500.0,Credit Card,,3000.0,8.0,8.09
76,36.25,4,22,5,1398376800,41.97907082,-87.90303966100002,41.892507781,-87.626214906,1.0,,17031081500.0,Credit Card,Taxi Affiliation Services,1860.0,8.0,7.65
76,41.05,3,16,1,1425228300,41.97907082,-87.90303966100002,41.892507781,-87.626214906,19.7,,17031081500.0,Credit Card,Choice Taxi Association,2100.0,8.0,10.0
76,44.0,5,18,1,1462126500,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.5,,17031081500.0,Credit Card,,1860.0,8.0,9.6
76,36.45,3,22,2,1395095400,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Choice Taxi Association,1440.0,8.0,5.0
76,35.45,8,23,5,1377214200,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Northwest Management LLC,1320.0,8.0,0.0
76,36.85,11,18,1,1447005600,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.2,,17031081500.0,Credit Card,KOAM Taxi Association,2760.0,8.0,5.0
76,34.25,1,23,3,1358895600,41.97907082,-87.90303966100002,41.892507781,-87.626214906,1.73,,17031081500.0,Credit Card,,1200.0,8.0,9.06
76,38.85,8,18,2,1439232300,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Blue Ribbon Taxi Association Inc.,3660.0,8.0,8.15
76,36.45,4,18,5,1365704100,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.4,,17031081500.0,Cash,,2940.0,8.0,0.0
76,46.0,10,14,6,1477663200,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.6,,17031081500.0,Credit Card,KOAM Taxi Association,2460.0,8.0,6.0
76,39.65,2,9,3,1392110100,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Choice Taxi Association,4140.0,8.0,8.3
76,50.25,3,15,2,1363620600,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.8,,17031081500.0,Credit Card,,2940.0,8.0,10.45
76,34.45,6,23,3,1372203900,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.4,,17031081500.0,Credit Card,,1200.0,8.0,7.49
76,35.04,3,20,1,1425844800,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.4,,17031081500.0,Credit Card,,1380.0,8.0,7.41
76,35.85,6,17,2,1403542800,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.5,,17031081500.0,Credit Card,,1800.0,8.0,7.57
76,36.65,4,15,6,1429888500,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,3120.0,8.0,0.0
76,35.65,10,14,4,1382536800,41.97907082,-87.90303966100002,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Dispatch Taxi Affiliation,1980.0,8.0,5.0
76,38.45,7,18,5,1405017000,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.4,,17031081500.0,Credit Card,KOAM Taxi Association,3720.0,8.0,10.1
76,35.05,11,11,2,1447674300,41.97907082,-87.90303966100002,41.892507781,-87.626214906,17.8,,17031081500.0,Credit Card,Taxi Affiliation Services,1500.0,8.0,7.4
76,32.25,3,17,5,1427390100,41.97907082,-87.90303966100002,41.921877461,-87.66407824,14.8,,17031832500.0,Credit Card,Dispatch Taxi Affiliation,2580.0,7.0,6.85
76,34.45,10,22,2,1414448100,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.2,,17031081700.0,Credit Card,Dispatch Taxi Affiliation,1260.0,8.0,6.85
76,37.05,1,18,6,1420829100,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.4,,17031081700.0,Credit Card,Dispatch Taxi Affiliation,3000.0,8.0,7.8
76,35.45,6,21,4,1433365200,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.5,,17031081700.0,Credit Card,,1560.0,8.0,7.49
76,37.45,3,18,2,1425924900,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.5,,17031081700.0,Credit Card,Choice Taxi Association,2820.0,8.0,7.85
76,33.45,12,16,1,1385914500,41.97907082,-87.90303966100002,41.892042136,-87.63186395,16.2,,17031081700.0,No Charge,Dispatch Taxi Affiliation,1680.0,8.0,0.0
76,38.25,5,18,4,1401300900,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.5,,17031081700.0,Credit Card,,3000.0,8.0,8.05
76,35.05,6,20,6,1370636100,41.97907082,-87.90303966100002,41.892042136,-87.63186395,16.3,,17031081700.0,Cash,Dispatch Taxi Affiliation,2040.0,8.0,0.0
76,43.45,10,0,3,1381795200,41.97907082,-87.90303966100002,41.892042136,-87.63186395,1.76,,17031081700.0,Cash,,1200.0,8.0,0.0
76,35.25,11,15,3,1415115900,41.97907082,-87.90303966100002,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Taxi Affiliation Services,2100.0,8.0,8.0
76,36.04,4,14,5,1427985000,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.3,,17031081700.0,Credit Card,,2520.0,8.0,7.61
76,36.25,5,10,6,1432896300,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.8,,17031081700.0,Credit Card,Choice Taxi Association,1980.0,8.0,9.55
76,33.65,8,0,4,1439339400,41.97907082,-87.90303966100002,41.892042136,-87.63186395,16.8,,17031081700.0,Cash,Choice Taxi Association,1020.0,8.0,0.0
76,33.85,7,16,3,1436892300,41.97907082,-87.90303966100002,41.892042136,-87.63186395,17.1,,17031081700.0,Credit Card,Northwest Management LLC,2160.0,8.0,7.15
76,34.45,3,22,4,1395873900,41.97907082,-87.90303966100002,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Taxi Affiliation Services,1320.0,8.0,7.45
76,35.05,1,22,7,1390689900,41.97907082,-87.90303966100002,41.892042136,-87.63186395,16.8,,17031081700.0,Cash,Taxi Affiliation Services,1440.0,8.0,0.0
76,30.25,8,19,7,1376767800,41.97907082,-87.90303966100002,41.953400044,-87.64600706600002,14.3,,17031060800.0,Credit Card,,1740.0,6.0,6.45
76,38.65,8,5,5,1375335000,41.97907082,-87.90303966100002,41.957360691,-87.72282225100003,19.7,,17031160400.0,Cash,,780.0,16.0,0.0
76,35.05,8,19,1,1407092400,41.97907082,-87.90303966100002,41.93057857,-87.64220631299999,0.0,,17031070102.0,Credit Card,Choice Taxi Association,2760.0,7.0,7.4
76,33.05,12,12,4,1387369800,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,Chicago Elite Cab Corp. (Chicago Carriag,1740.0,76.0,0.0
76,35.05,9,17,6,1379698200,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,1.71,,17031980000.0,Cash,,2520.0,76.0,0.0
76,44.05,11,3,5,1385003700,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.5,,17031980000.0,Cash,,7320.0,76.0,0.0
76,3.45,12,22,4,1450303200,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,KOAM Taxi Association,60.0,76.0,0.0
76,3.25,10,6,3,1383028200,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,,0.0,76.0,0.0
76,6.05,9,20,1,1410122700,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,1.0,,17031980000.0,Cash,3385 - 23210 Eman Cab,420.0,76.0,0.0
76,70.0,6,16,6,1371225600,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Credit Card,,0.0,76.0,0.0
76,3.25,5,15,3,1430840700,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,,0.0,76.0,0.0
76,3.45,12,13,3,1450790100,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,Blue Ribbon Taxi Association Inc.,60.0,76.0,0.0
76,3.25,12,13,6,1388150100,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,,0.0,76.0,0.0
76,3.25,12,20,4,1387396800,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,Taxi Affiliation Services,0.0,76.0,0.0
76,3.25,5,16,5,1463674500,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.0,,17031980000.0,Cash,,60.0,76.0,0.0
76,3.25,2,19,1,1393182000,41.97907082,-87.90303966100002,41.97907082,-87.90303966100002,0.1,,17031980000.0,Cash,,0.0,76.0,0.0
