pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area
14,3.25,3,5,6,1395982800,41.968069,-87.72155906,,,0,,,Cash,Dispatch Taxi Affiliation,0,
14,13.65,6,6,3,1433227500,41.968069,-87.72155906,,,5.2,,,Cash,,1020,
14,21.65,2,2,1,1392517800,41.968069,-87.72155906,,,9.7,,,Cash,,1260,
14,3.25,5,7,2,1400483700,41.968069,-87.72155906,,,0,,,Cash,Chicago Medallion Management,0,
14,11.85,1,23,5,1388704500,41.968069,-87.72155906,42.00157103,-87.69501259,3.8,,,Cash,,900,2
14,11.05,2,7,1,1361087100,41.968069,-87.72155906,42.00157103,-87.69501259,0,,,Cash,Blue Ribbon Taxi Association Inc.,720,2
14,23.05,6,5,1,1404020700,41.968069,-87.72155906,41.87886558,-87.62519214,10,,,Cash,Northwest Management LLC,1320,32
14,13.65,1,2,6,1359081000,41.968069,-87.72155906,42.00962288,-87.67016686,0,,,Cash,Blue Ribbon Taxi Association Inc.,840,1
14,14.05,8,2,4,1409105700,41.968069,-87.72155906,42.00962288,-87.67016686,5.4,,,Cash,,960,1
14,11.25,2,16,6,1393000200,41.968069,-87.72155906,41.96581197,-87.65587879,3.3,,,Credit Card,Choice Taxi Association,1020,3
14,6.45,6,20,2,1434399300,41.968069,-87.72155906,41.9386662,-87.71121059,1.5,,,Credit Card,,420,21
14,9.25,11,0,5,1384992900,41.968069,-87.72155906,41.9386662,-87.71121059,2.8,,,Cash,Taxi Affiliation Services,660,21
14,26.45,7,14,5,1438266600,41.968069,-87.72155906,41.89960211,-87.63330804,10.6,,,Cash,Dispatch Taxi Affiliation,2160,8
14,19.25,2,2,1,1393121700,41.968069,-87.72155906,41.89960211,-87.63330804,0,,,Cash,Dispatch Taxi Affiliation,900,8
14,22.85,10,1,6,1381453200,41.968069,-87.72155906,41.89960211,-87.63330804,0,,,Cash,Northwest Management LLC,1320,8
14,21.5,3,6,5,1458194400,41.968069,-87.72155906,41.98026432,-87.9136246,0,,,Cash,Dispatch Taxi Affiliation,600,76
14,22.85,10,7,2,1444634100,41.968069,-87.72155906,41.98026432,-87.9136246,9.9,,,Cash,,1560,76
14,11.45,4,3,2,1397447100,41.968069,-87.72155906,41.92726096,-87.76550161,0,,,Cash,Dispatch Taxi Affiliation,840,19
14,3.45,5,8,1,1399796100,41.968069,-87.72155906,41.95358213,-87.72345239,0.1,,,Cash,Dispatch Taxi Affiliation,60,16
14,7.25,6,19,2,1404156600,41.968069,-87.72155906,41.9442266,-87.65599818,1.7,,,Cash,Dispatch Taxi Affiliation,540,6
14,9.05,1,23,6,1388791800,41.968069,-87.72155906,41.9442266,-87.65599818,2.6,,,Cash,Dispatch Taxi Affiliation,720,6
14,12.85,9,11,1,1410087600,41.968069,-87.72155906,41.92268628,-87.64948873,4.6,,,Credit Card,Taxi Affiliation Services,960,7
14,10.65,8,9,2,1407748500,41.968069,-87.72155906,41.97882953,-87.7711667,0.2,,,Cash,Taxi Affiliation Services,900,11
14,3.25,10,19,4,1412796600,41.968069,-87.72155906,41.968069,-87.72155906,0,,,Cash,,0,14
14,3.25,5,17,2,1369070100,41.968069,-87.72155906,41.968069,-87.72155906,0,,,Cash,Taxi Affiliation Services,0,14
14,3.45,5,0,7,1399680000,41.968069,-87.72155906,41.968069,-87.72155906,0,,,Cash,Dispatch Taxi Affiliation,0,14
14,5.45,11,21,7,1414877400,41.968069,-87.72155906,41.968069,-87.72155906,1.1,,,Cash,KOAM Taxi Association,300,14
14,4.65,9,22,1,1379889000,41.968069,-87.72155906,41.968069,-87.72155906,0.7,,,Cash,,180,14
14,3.25,8,17,5,1375377300,41.968069,-87.72155906,41.968069,-87.72155906,0,,,Cash,Taxi Affiliation Services,0,14
14,14.65,11,22,1,1384123500,41.968069,-87.72155906,41.968069,-87.72155906,0,,,Cash,Dispatch Taxi Affiliation,240,14
14,3.25,1,16,4,1421858700,41.968069,-87.72155906,41.968069,-87.72155906,0,,,Cash,Top Cab Affiliation,0,14
24,10.25,12,1,1,1387070100,41.89942225,-87.68449012,41.9002213,-87.62910519,3.2,,17031081100,Cash,,780,8
32,64.25,10,15,7,1380987000,41.87060737,-87.62217294,,,31.4,,,Cash,Dispatch Taxi Affiliation,3660,
32,0,2,10,4,1392200100,41.87060737,-87.62217294,,,0,,,Unknown,Taxi Affiliation Services,,
32,5.05,1,19,7,1359227700,41.87060737,-87.62217294,,,0.67,,,Cash,,300,
32,9.25,1,15,1,1453045500,41.87060737,-87.62217294,41.84924675,-87.6241353,1.8,,17031841000,Credit Card,Taxi Affiliation Services,360,33
32,7.25,12,20,3,1449000000,41.87060737,-87.62217294,41.89250778,-87.62621491,0,,17031081500,Credit Card,Blue Ribbon Taxi Association Inc.,540,8
32,9.25,4,17,6,1365181200,41.87060737,-87.62217294,41.89250778,-87.62621491,1.6,,17031081500,Cash,,900,8
32,8.75,5,17,5,1463679900,41.87060737,-87.62217294,41.89250778,-87.62621491,1.3,,17031081500,Credit Card,,840,8
32,8.05,11,13,5,1447939800,41.87060737,-87.62217294,41.89250778,-87.62621491,1.9,,17031081500,Cash,Northwest Management LLC,660,8
32,7.45,1,18,1,1422209700,41.87060737,-87.62217294,41.89250778,-87.62621491,0,,17031081500,Cash,Blue Ribbon Taxi Association Inc.,600,8
32,8.05,7,14,7,1406385900,41.87060737,-87.62217294,41.89204214,-87.63186395,1.5,,17031081700,Credit Card,Dispatch Taxi Affiliation,720,8
32,7.05,7,5,7,1435986900,41.87060737,-87.62217294,41.89204214,-87.63186395,1.6,,17031081700,Cash,Dispatch Taxi Affiliation,480,8
32,8.85,5,19,2,1431978300,41.87060737,-87.62217294,41.89204214,-87.63186395,1.9,,17031081700,Credit Card,Taxi Affiliation Services,780,8
32,48.75,4,16,4,1459958400,41.87060737,-87.62217294,41.97907082,-87.90303966,0,,17031980000,Cash,Taxi Affiliation Services,3240,76
32,41.45,4,8,5,1429173900,41.87060737,-87.62217294,41.97907082,-87.90303966,18.8,,17031980000,Credit Card,Choice Taxi Association,3780,76
32,38.65,6,13,7,1402752600,41.87060737,-87.62217294,41.97907082,-87.90303966,18.9,,17031980000,Credit Card,,2220,76
32,40.85,10,17,5,1444929300,41.87060737,-87.62217294,41.97907082,-87.90303966,18.4,,17031980000,Credit Card,Choice Taxi Association,4140,76
32,43.05,9,11,1,1411902000,41.87060737,-87.62217294,41.97907082,-87.90303966,0,,17031980000,Cash,Taxi Affiliation Services,2520,76
32,38.25,6,20,1,1404073800,41.87060737,-87.62217294,41.97907082,-87.90303966,0,,17031980000,Credit Card,Choice Taxi Association,1560,76
32,16.25,3,20,2,1364244300,41.87060737,-87.62217294,41.92896727,-87.65615683,0,,17031070400,Cash,Choice Taxi Association,1440,7
32,5.05,4,3,7,1365218100,41.87060737,-87.62217294,41.87740612,-87.62197165,0,,17031320400,No Charge,Northwest Management LLC,300,32
32,4.65,1,7,2,1390808700,41.87060737,-87.62217294,41.87740612,-87.62197165,0,,17031320400,Credit Card,Taxi Affiliation Services,240,32
32,17.85,3,14,4,1395842400,41.87060737,-87.62217294,41.89830587,-87.65361398,3.3,,17031842300,Cash,,2340,24
32,7.05,9,11,2,1442230200,41.87060737,-87.62217294,41.85934972,-87.61735801,1.7,,17031330100,Cash,,420,33
32,7.25,2,9,5,1423734300,41.87060737,-87.62217294,41.85934972,-87.61735801,1.6,,17031330100,Cash,Taxi Affiliation Services,480,33
32,5.05,3,1,1,1395537300,41.87060737,-87.62217294,41.85934972,-87.61735801,0.9,,17031330100,Cash,,180,33
32,6.65,10,8,2,1413187200,41.87060737,-87.62217294,41.85934972,-87.61735801,1.7,,17031330100,Cash,Taxi Affiliation Services,360,33
32,6.65,7,11,5,1372938300,41.87060737,-87.62217294,41.85934972,-87.61735801,0,,17031330100,Cash,Taxi Affiliation Services,360,33
32,4.5,8,12,6,1471003200,41.87060737,-87.62217294,41.85934972,-87.61735801,0.4,,17031330100,Credit Card,Taxi Affiliation Services,240,33
32,4.25,6,22,7,1434838500,41.87060737,-87.62217294,41.85934972,-87.61735801,0,,17031330100,Credit Card,Taxi Affiliation Services,120,33
32,6.85,3,22,7,1426372200,41.87060737,-87.62217294,41.85934972,-87.61735801,1.7,,17031330100,Cash,Northwest Management LLC,420,33
32,7.85,9,11,4,1378899900,41.87060737,-87.62217294,41.85934972,-87.61735801,0,,17031330100,No Charge,Dispatch Taxi Affiliation,600,33
32,5.85,10,3,1,1414292400,41.87060737,-87.62217294,41.85934972,-87.61735801,0,,17031330100,Credit Card,Taxi Affiliation Services,240,33
32,7.05,5,13,5,1369920600,41.87060737,-87.62217294,41.85934972,-87.61735801,0,,17031330100,Credit Card,Taxi Affiliation Services,420,33
32,8.65,6,0,4,1434500100,41.87060737,-87.62217294,41.90752008,-87.6266589,2.3,,17031080100,Cash,Taxi Affiliation Services,600,8
32,9.65,7,2,1,1373164200,41.87060737,-87.62217294,41.90752008,-87.6266589,0,,17031080100,Cash,Taxi Affiliation Services,720,8
32,19.45,6,1,1,1401584400,41.87060737,-87.62217294,41.95060523,-87.67133249,7.6,,17031060300,Credit Card,Dispatch Taxi Affiliation,1380,6
32,36.65,7,8,6,1406275200,41.87060737,-87.62217294,41.89092203,-87.61886836,18,,17031081403,Credit Card,,1860,8
32,7.05,1,18,3,1421172000,41.87060737,-87.62217294,41.89092203,-87.61886836,1.6,,17031081403,Credit Card,Top Cab Affiliation,480,8
32,8.44,7,15,5,1374159600,41.87060737,-87.62217294,41.89092203,-87.61886836,1.9,,17031081403,Credit Card,,660,8
32,8.65,5,23,7,1401579000,41.87060737,-87.62217294,41.89092203,-87.61886836,2,,17031081403,Cash,,780,8
32,6.45,7,1,1,1405818000,41.87060737,-87.62217294,41.89092203,-87.61886836,1.4,,17031081403,Cash,,360,8
32,6.05,1,22,7,1420322400,41.87060737,-87.62217294,41.88498719,-87.62099291,1,,17031320100,Cash,Taxi Affiliation Services,360,32
32,5.45,12,11,7,1387625400,41.87060737,-87.62217294,41.88498719,-87.62099291,0,,17031320100,Cash,Taxi Affiliation Services,300,32
32,7.05,6,23,3,1401836400,41.87060737,-87.62217294,41.88498719,-87.62099291,1.8,,17031320100,Credit Card,Taxi Affiliation Services,420,32
32,6.65,2,17,4,1423676700,41.87060737,-87.62217294,41.88498719,-87.62099291,1.6,,17031320100,Credit Card,Choice Taxi Association,420,32
32,7.25,11,13,3,1383657300,41.87060737,-87.62217294,41.88099447,-87.63274649,0,,17031839100,Credit Card,Northwest Management LLC,660,32
32,5.85,11,20,7,1385841600,41.87060737,-87.62217294,41.88099447,-87.63274649,0.9,,17031839100,Cash,Taxi Affiliation Services,360,32
32,6.05,5,23,6,1431127800,41.87060737,-87.62217294,41.88099447,-87.63274649,1.3,,17031839100,Cash,,360,32
32,5.25,1,14,3,1358865000,41.87060737,-87.62217294,41.88099447,-87.63274649,1,,17031839100,Cash,,180,32
32,5.65,5,19,5,1399577400,41.87060737,-87.62217294,41.88099447,-87.63274649,0,,17031839100,Cash,Taxi Affiliation Services,300,32
32,6.45,10,17,1,1413739800,41.87060737,-87.62217294,41.88099447,-87.63274649,1.1,,17031839100,Credit Card,Dispatch Taxi Affiliation,540,32
32,6.85,8,21,7,1407013200,41.87060737,-87.62217294,41.88099447,-87.63274649,1.3,,17031839100,Cash,,540,32
32,8.05,12,9,5,1449133200,41.87060737,-87.62217294,41.88099447,-87.63274649,1.4,,17031839100,Credit Card,Taxi Affiliation Services,720,32
32,6.25,5,9,5,1398934800,41.87060737,-87.62217294,41.88099447,-87.63274649,0.9,,17031839100,Cash,Dispatch Taxi Affiliation,480,32
32,7.45,10,12,2,1445258700,41.87060737,-87.62217294,41.88099447,-87.63274649,1.3,,17031839100,Credit Card,Taxi Affiliation Services,600,32
32,6.85,6,14,6,1371824100,41.87060737,-87.62217294,41.88099447,-87.63274649,1,,17031839100,Cash,,600,32
32,7.05,11,10,3,1384856100,41.87060737,-87.62217294,41.88099447,-87.63274649,0,,17031839100,Cash,Taxi Affiliation Services,540,32
32,5.85,11,19,4,1385580600,41.87060737,-87.62217294,41.88099447,-87.63274649,0.1,,17031839100,Cash,,420,32
32,8.45,5,9,3,1399369500,41.87060737,-87.62217294,41.88099447,-87.63274649,0,,17031839100,Credit Card,Taxi Affiliation Services,840,32
32,5.85,5,9,1,1399195800,41.87060737,-87.62217294,41.88099447,-87.63274649,1.1,,17031839100,Cash,,360,32
32,5.45,9,0,2,1409530500,41.87060737,-87.62217294,41.88099447,-87.63274649,0,,17031839100,Cash,Blue Ribbon Taxi Association Inc.,480,32
32,8.25,10,14,2,1382968800,41.87060737,-87.62217294,41.88099447,-87.63274649,0,,17031839100,Cash,Taxi Affiliation Services,840,32
32,7.85,11,10,3,1447150500,41.87060737,-87.62217294,41.88099447,-87.63274649,1.8,,17031839100,Credit Card,,600,32
32,8.05,11,20,6,1385757900,41.87060737,-87.62217294,41.88528132,-87.6572332,1.9,,17031833000,Cash,Northwest Management LLC,600,28
32,18.64,8,0,7,1375488900,41.87060737,-87.62217294,41.94629454,-87.65429808,6.7,,17031832000,Cash,,1440,6
32,7.05,12,10,2,1450089900,41.87060737,-87.62217294,41.87906699,-87.65700503,1.8,,17031833100,Credit Card,Taxi Affiliation Services,480,28
32,11.45,5,1,6,1399598100,41.87060737,-87.62217294,41.9002213,-87.62910519,3.1,,17031081100,No Charge,Northwest Management LLC,960,8
32,18.65,8,23,5,1408059000,41.87060737,-87.62217294,41.9119723,-87.68364292,5.6,,17031240500,Credit Card,Taxi Affiliation Services,2220,24
32,18.45,6,1,7,1402708500,41.87060737,-87.62217294,41.94913977,-87.65680391,0.4,,17031061100,Cash,Taxi Affiliation Services,1080,6
32,7.05,11,12,7,1415449800,41.87060737,-87.62217294,41.87925508,-87.642649,1.3,,17031281900,Credit Card,Dispatch Taxi Affiliation,540,28
32,6.45,8,14,4,1376490600,41.87060737,-87.62217294,41.87925508,-87.642649,0,,17031281900,Cash,Taxi Affiliation Services,420,28
32,7.05,9,11,6,1443179700,41.87060737,-87.62217294,41.87925508,-87.642649,0,,17031281900,Credit Card,Blue Ribbon Taxi Association Inc.,540,28
32,6.85,8,8,4,1408523400,41.87060737,-87.62217294,41.87925508,-87.642649,1.1,,17031281900,Credit Card,Choice Taxi Association,540,28
32,6.85,2,11,2,1422874800,41.87060737,-87.62217294,41.87925508,-87.642649,1.2,,17031281900,Cash,Choice Taxi Association,600,28
32,9.25,8,10,6,1406887200,41.87060737,-87.62217294,41.87925508,-87.642649,1.7,,17031281900,Cash,Choice Taxi Association,960,28
32,6.65,7,16,5,1438272000,41.87060737,-87.62217294,41.87925508,-87.642649,1.2,,17031281900,Credit Card,,480,28
32,6.65,7,15,2,1375110000,41.87060737,-87.62217294,41.87925508,-87.642649,0,,17031281900,Cash,Taxi Affiliation Services,420,28
32,15.05,11,17,7,1384019100,41.87060737,-87.62217294,41.92904694,-87.65131088,0,,17031070300,Cash,Northwest Management LLC,1140,7
32,20,2,14,1,1455459300,41.87060737,-87.62217294,41.79050626,-87.58314372,0,,17031411000,Credit Card,Blue Ribbon Taxi Association Inc.,1020,41
32,14.85,8,12,3,1407845700,41.87060737,-87.62217294,41.79050626,-87.58314372,6.2,,17031411000,Cash,Taxi Affiliation Services,600,41
32,8.45,8,19,3,1376420400,41.87060737,-87.62217294,41.89207264,-87.62887416,1.8,,17031081600,Credit Card,Choice Taxi Association,720,8
32,7.45,1,22,5,1420757100,41.87060737,-87.62217294,41.89207264,-87.62887416,1.6,,17031081600,Credit Card,Dispatch Taxi Affiliation,480,8
32,21.25,12,1,7,1386983700,41.87060737,-87.62217294,41.96544578,-87.66319585,0,,17031031700,Cash,Taxi Affiliation Services,1380,3
32,9.25,9,18,6,1474655400,41.87060737,-87.62217294,41.88530002,-87.64280847,0,,17031280100,Credit Card,Blue Ribbon Taxi Association Inc.,840,28
32,7.25,10,9,2,1413797400,41.87060737,-87.62217294,41.88530002,-87.64280847,1.7,,17031280100,Credit Card,,480,28
32,7.05,10,8,4,1412151300,41.87060737,-87.62217294,41.88530002,-87.64280847,0,,17031280100,Cash,Taxi Affiliation Services,540,28
32,7.45,5,7,4,1369208700,41.87060737,-87.62217294,41.89503345,-87.61971067,0,,17031081401,Cash,Northwest Management LLC,480,8
32,7.45,10,0,2,1381106700,41.87060737,-87.62217294,41.89503345,-87.61971067,0,,17031081401,Credit Card,Taxi Affiliation Services,480,8
32,7.65,9,14,7,1379772000,41.87060737,-87.62217294,41.89503345,-87.61971067,1.7,,17031081401,Cash,,600,8
32,5.45,3,1,1,1425778200,41.87060737,-87.62217294,41.87060737,-87.62217294,0.7,,17031320600,Cash,Dispatch Taxi Affiliation,360,32
32,4.05,11,2,5,1446689700,41.87060737,-87.62217294,41.87060737,-87.62217294,0.4,,17031320600,Cash,,60,32
32,24.85,10,21,2,1381179600,41.87060737,-87.62217294,41.87060737,-87.62217294,9.3,,17031320600,Cash,,2400,32
32,3.25,7,16,4,1438185600,41.87060737,-87.62217294,41.87060737,-87.62217294,0,,17031320600,Credit Card,Taxi Affiliation Services,0,32
32,3.25,12,8,6,1386316800,41.87060737,-87.62217294,41.87060737,-87.62217294,0,,17031320600,Cash,Chicago Elite Cab Corp. (Chicago Carriag,0,32
32,3.45,9,23,7,1411256700,41.87060737,-87.62217294,41.87060737,-87.62217294,0.1,,17031320600,Cash,Choice Taxi Association,60,32
32,3.25,5,12,6,1432296900,41.87060737,-87.62217294,41.87060737,-87.62217294,0,,17031320600,Cash,Taxi Affiliation Services,60,32
32,3.85,12,13,1,1387112400,41.87060737,-87.62217294,41.87060737,-87.62217294,0.4,,17031320600,Cash,Choice Taxi Association,60,32
32,4.05,3,16,1,1395590400,41.87060737,-87.62217294,41.87101588,-87.63140653,0.3,,17031839000,Cash,Choice Taxi Association,120,32
32,9.65,4,14,7,1366469100,41.87060737,-87.62217294,41.89915561,-87.62621053,2,,17031081201,Cash,,900,8
32,39.65,7,13,7,1373722200,41.87060737,-87.62217294,41.94269184,-87.65177051,5.8,,17031062100,Credit Card,,1080,6
32,25.45,10,13,3,1381842900,41.87060737,-87.62217294,41.78599852,-87.75093429,0.7,,17031980100,Credit Card,Taxi Affiliation Services,1380,56
32,25.25,6,18,1,1370802600,41.87060737,-87.62217294,41.78599852,-87.75093429,0.7,,17031980100,Credit Card,Taxi Affiliation Services,1560,56
32,10.45,2,19,5,1392320700,41.87060737,-87.62217294,41.89321636,-87.63784421,2.2,,17031081800,Cash,Taxi Affiliation Services,1080,8
32,10.45,2,21,7,1391894100,41.87060737,-87.62217294,41.89321636,-87.63784421,2.8,,17031081800,Cash,,1080,8
32,9.85,10,12,2,1381753800,41.87060737,-87.62217294,41.89321636,-87.63784421,0,,17031081800,Cash,Choice Taxi Association,840,8
32,8.25,5,20,2,1399322700,41.87060737,-87.62217294,41.89321636,-87.63784421,2.1,,17031081800,Cash,,600,8
32,9.65,1,10,6,1391163300,41.87060737,-87.62217294,41.89321636,-87.63784421,0,,17031081800,Credit Card,Taxi Affiliation Services,960,8
32,8.05,6,11,6,1433503800,41.87060737,-87.62217294,41.89321636,-87.63784421,1.6,,17031081800,Credit Card,Dispatch Taxi Affiliation,720,8
32,8.85,3,15,1,1396192500,41.87060737,-87.62217294,41.89833179,-87.62076287,0.1,,17031081300,Credit Card,Taxi Affiliation Services,660,8
32,15.85,12,14,6,1386944100,41.87060737,-87.62217294,41.94982935,-87.64396537,6.2,,17031060900,Cash,,900,6
32,10.65,12,22,2,1418682600,41.87060737,-87.62217294,41.90749193,-87.63576009,3.3,,17031080300,Cash,,840,8
32,5.25,3,23,2,1395702900,41.87060737,-87.62217294,41.86790242,-87.64295867,0,,17031841900,Cash,Blue Ribbon Taxi Association Inc.,180,28
32,7.5,3,12,7,1458995400,41.87060737,-87.62217294,41.86790242,-87.64295867,1.3,,17031841900,Cash,,480,28
32,7.25,4,1,6,1397180700,41.87060737,-87.62217294,41.86790242,-87.64295867,0,,17031841900,Cash,Taxi Affiliation Services,540,28
32,12.45,5,0,1,1430613000,41.87060737,-87.62217294,41.90677133,-87.68102523,4.4,,17031241300,Cash,,780,24
32,8.85,6,14,6,1372428900,41.87101588,-87.63140653,41.84924675,-87.6241353,0,,17031841000,Credit Card,Taxi Affiliation Services,660,33
32,10.25,6,14,6,1372429800,41.87101588,-87.63140653,41.89204214,-87.63186395,0.1,,17031081700,Credit Card,Taxi Affiliation Services,780,8
32,38.05,9,16,4,1409761800,41.87101588,-87.63140653,41.97907082,-87.90303966,18.3,,17031980000,Credit Card,Taxi Affiliation Services,2220,76
32,14.05,2,18,3,1424802600,41.87101588,-87.63140653,41.92208254,-87.63415609,5.2,,17031071400,Cash,,840,7
32,8.45,6,9,4,1372237200,41.87101588,-87.63140653,41.88498719,-87.62099291,0,,17031320100,Credit Card,Taxi Affiliation Services,900,32
32,6.25,6,12,7,1434199500,41.87101588,-87.63140653,41.88099447,-87.63274649,0,,17031839100,Cash,Taxi Affiliation Services,420,32
32,6.25,9,10,3,1378807200,41.87101588,-87.63140653,41.88099447,-87.63274649,0,,17031839100,Cash,Taxi Affiliation Services,420,32
32,7.05,2,15,6,1392994800,41.87101588,-87.63140653,41.88099447,-87.63274649,1.2,,17031839100,Cash,,540,32
32,16.45,9,1,1,1379206800,41.87101588,-87.63140653,41.96217863,-87.64537876,6.9,,17031031400,Cash,Northwest Management LLC,780,3
32,7.85,3,9,2,1395652500,41.87101588,-87.63140653,41.89503345,-87.61971067,0.1,,17031081401,Cash,Taxi Affiliation Services,600,8
32,8.65,3,12,3,1427805900,41.87101588,-87.63140653,41.89503345,-87.61971067,2.2,,17031081401,Cash,Taxi Affiliation Services,660,8
32,4.45,1,23,7,1420326000,41.87101588,-87.63140653,41.87060737,-87.62217294,0.5,,17031320600,Cash,Taxi Affiliation Services,180,32
32,24.65,4,6,2,1398665700,41.87101588,-87.63140653,41.78599852,-87.75093429,10.3,,17031980100,Credit Card,Taxi Affiliation Services,1500,56
32,8.25,10,9,3,1381828500,41.87101588,-87.63140653,41.89833179,-87.62076287,1.9,,17031081300,Cash,,660,8
32,4.65,6,1,7,1403313300,41.87101588,-87.63140653,41.86790242,-87.64295867,0.6,,17031841900,Cash,Taxi Affiliation Services,120,28
8,8.45,10,18,7,1413657900,41.89915561,-87.62621053,,,2.4,,,Cash,4197 - 41842 Royal Star,600,
8,24.45,7,12,1,1374408900,41.89915561,-87.62621053,,,0,,,Cash,Choice Taxi Association,0,
8,4.65,10,8,7,1414226700,41.89915561,-87.62621053,,,0.5,,,Cash,,180,
8,11.65,7,17,2,1373908500,41.89915561,-87.62621053,,,3.01,,,Cash,,1080,
8,8.65,4,10,3,1365501600,41.89915561,-87.62621053,,,1.53,,,Cash,,780,
8,0,9,14,5,1411653600,41.89915561,-87.62621053,,,0,,,Unknown,Taxi Affiliation Services,,
8,5.45,2,10,6,1392373800,41.89915561,-87.62621053,,,0.79,,,Credit Card,,360,
8,10.85,3,0,6,1363913100,41.89915561,-87.62621053,41.92045151,-87.67995477,4,,17031832200,Credit Card,,480,22
8,5.85,5,17,3,1369157400,41.89915561,-87.62621053,41.89250778,-87.62621491,0.8,,17031081500,Cash,,480,8
8,4.45,11,18,2,1384194600,41.89915561,-87.62621053,41.89250778,-87.62621491,0,,17031081500,Cash,Blue Ribbon Taxi Association Inc.,180,8
8,5.25,10,13,4,1445434200,41.89915561,-87.62621053,41.89250778,-87.62621491,0.6,,17031081500,Credit Card,Taxi Affiliation Services,300,8
8,5.05,11,22,3,1446588900,41.89915561,-87.62621053,41.89250778,-87.62621491,0,,17031081500,Credit Card,Taxi Affiliation Services,300,8
8,5.05,9,22,4,1380147300,41.89915561,-87.62621053,41.89250778,-87.62621491,0,,17031081500,Cash,Taxi Affiliation Services,360,8
8,5.85,4,13,1,1398001500,41.89915561,-87.62621053,41.89250778,-87.62621491,0,,17031081500,Cash,Northwest Management LLC,480,8
8,6.05,10,12,5,1412858700,41.89915561,-87.62621053,41.89250778,-87.62621491,0,,17031081500,Cash,Blue Ribbon Taxi Association Inc.,420,8
8,6.45,3,17,7,1395508500,41.89915561,-87.62621053,41.89250778,-87.62621491,0.9,,17031081500,Cash,Taxi Affiliation Services,540,8
8,6.65,10,18,5,1413484200,41.89915561,-87.62621053,41.89204214,-87.63186395,0.7,,17031081700,Cash,KOAM Taxi Association,600,8
8,5.45,2,0,1,1393116300,41.89915561,-87.62621053,41.89204214,-87.63186395,0.9,,17031081700,Cash,Northwest Management LLC,300,8
8,6.05,4,22,7,1365890400,41.89915561,-87.62621053,41.89204214,-87.63186395,0,,17031081700,Cash,Blue Ribbon Taxi Association Inc.,480,8
8,6.05,1,0,1,1388880900,41.89915561,-87.62621053,41.89204214,-87.63186395,0.09,,17031081700,Cash,,420,8
8,6.45,10,19,6,1444419000,41.89915561,-87.62621053,41.89204214,-87.63186395,1.2,,17031081700,Credit Card,,480,8
8,5.45,8,21,3,1407878100,41.89915561,-87.62621053,41.89204214,-87.63186395,0.7,,17031081700,Cash,Northwest Management LLC,360,8
8,5.85,8,20,5,1377809100,41.89915561,-87.62621053,41.89204214,-87.63186395,0,,17031081700,Cash,Dispatch Taxi Affiliation,300,8
8,6.45,3,18,7,1394908200,41.89915561,-87.62621053,41.89204214,-87.63186395,0.6,,17031081700,Cash,Choice Taxi Association,540,8
8,4.75,7,16,2,1467648900,41.89915561,-87.62621053,41.89204214,-87.63186395,0.7,,17031081700,Cash,Northwest Management LLC,180,8
8,5.85,9,13,5,1380202200,41.89915561,-87.62621053,41.89204214,-87.63186395,1.1,,17031081700,Cash,,360,8
8,7.05,4,16,6,1365784200,41.89915561,-87.62621053,41.89204214,-87.63186395,1.5,,17031081700,Cash,Dispatch Taxi Affiliation,480,8
8,5.65,9,12,4,1409748300,41.89915561,-87.62621053,41.89204214,-87.63186395,1,,17031081700,Cash,,300,8
8,6.25,10,20,7,1412452800,41.89915561,-87.62621053,41.89204214,-87.63186395,1.1,,17031081700,Cash,Taxi Affiliation Services,480,8
8,6,10,17,7,1476552600,41.89915561,-87.62621053,41.89204214,-87.63186395,0.7,,17031081700,Cash,Choice Taxi Association,360,8
8,5.25,10,15,7,1445698800,41.89915561,-87.62621053,41.89204214,-87.63186395,0.6,,17031081700,Cash,Blue Ribbon Taxi Association Inc.,360,8
8,10.25,9,1,1,1442710800,41.89915561,-87.62621053,41.89204214,-87.63186395,1.2,,17031081700,Cash,,1200,8
8,6.45,1,22,6,1357339500,41.89915561,-87.62621053,41.89204214,-87.63186395,1.2,,17031081700,Cash,,420,8
8,16.25,4,23,6,1367018100,41.89915561,-87.62621053,41.9504426,-87.68350623,6.1,,17031050500,Cash,,1140,5
8,35.65,4,5,2,1428299100,41.89915561,-87.62621053,41.97907082,-87.90303966,17.6,,17031980000,Credit Card,,1980,76
8,35.25,5,6,6,1400827500,41.89915561,-87.62621053,41.97907082,-87.90303966,17.5,,17031980000,Credit Card,Taxi Affiliation Services,1380,76
8,39.65,10,14,1,1445177700,41.89915561,-87.62621053,41.97907082,-87.90303966,18.1,,17031980000,Credit Card,,3120,76
8,36.85,11,6,5,1383804000,41.89915561,-87.62621053,41.97907082,-87.90303966,18,,17031980000,Credit Card,,1860,76
8,36.65,12,15,6,1419607800,41.89915561,-87.62621053,41.97907082,-87.90303966,17.9,,17031980000,Cash,,1500,76
8,43.85,11,15,2,1384184700,41.89915561,-87.62621053,41.97907082,-87.90303966,18,,17031980000,Cash,Dispatch Taxi Affiliation,4800,76
